1.587828282828282944e+01,2.327080291479534380e-02,3.930148362379455584e-02,4.542283001209103388e-02,5.242621408207259748e-02,3.655987496429907030e-02,6.020507119508019395e-02,7.390609354008953469e-02,1.149618168749843433e-01,1.469470211127824333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.662154315318342235e-01,0.000000000000000000e+00,3.036468042445797377e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.626132111599516483e-02,0.000000000000000000e+00,7.098694521792558998e-02,1.432588220373286481e-01,1.107798450798635759e-01,7.709459678054843279e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.641111111111111143e+01,3.498909905592498953e-02,1.789054319052866410e-02,7.028573708856677982e-02,5.841834852505969206e-02,7.918976754149611996e-02,5.935220621734130231e-02,1.127378025286237262e-01,1.515149225826620538e-01,1.839990350288817911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.714281851851231830e-01,0.000000000000000000e+00,2.782351678038325615e-01,1.447574547947125534e-01,1.249738673510688153e-01,1.059061512774533559e-01,0.000000000000000000e+00,2.044527489815361754e-01
1.694393939393939519e+01,3.553593148624005493e-02,3.555555042656158987e-02,6.915660445886125107e-02,6.268160637469619156e-02,7.837815550067556147e-02,8.615053508047307296e-02,1.162908309519582462e-01,1.603012063268180187e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.639472998008481675e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.225557047269231314e-01,3.729114783656955479e-01,1.403153466896030210e-01,2.034875481505586114e-01,0.000000000000000000e+00,3.925195852551400244e-01
1.747676767676767895e+01,4.266561719635078576e-02,3.396163366405701572e-02,7.088652271745619904e-02,9.067255488021361276e-02,8.685720077023284524e-02,1.601493571538988858e-01,1.832432200748688733e-01,1.906905059428719296e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.005372642782953574e-01,3.083279376900628366e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562526046510641364e-01,0.000000000000000000e+00,3.213379653748824061e-01,4.083584154476643246e-01,1.823171317354337351e-01,2.240724600805083233e-01,0.000000000000000000e+00,1.522712357942411776e-01
1.800959595959596271e+01,4.097760679491835312e-02,4.803362893496509328e-02,8.210848135064638398e-02,9.658461988236932694e-02,1.100075901009138629e-01,1.638214471765454261e-01,1.860195422338439264e-01,2.356713613031188592e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.272285767808577495e-02,0.000000000000000000e+00,2.666343286117123790e-01,3.302826578970822213e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.636214200650895623e-01,0.000000000000000000e+00,1.316567336795138876e-01,3.527642575891824506e-01,4.155122540446952173e-01,1.971013450186980820e-01,2.292520112043745228e-01,6.077197226183895795e-01,0.000000000000000000e+00
1.854242424242424292e+01,4.750025489794812428e-02,5.625709604368735184e-02,8.457233879025376211e-02,1.346559394614652849e-01,1.819422316597817391e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.630525910055268368e-01,2.257532671926040513e-01,2.670341717176749619e-01,2.335330657336412707e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.927317392158147236e-01,3.494772337452519695e-01,3.848132442924711571e-01,2.182670433425274170e-01,2.490314928550094731e-01,1.512991043661666424e-01,3.994196520552819041e-01
1.907525252525252668e+01,4.972993172274986495e-02,6.808942040277586594e-02,1.005813597223545047e-01,1.822376241422975773e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.855386120742858802e-01,1.781645759926305528e-01,2.568862975823627548e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999699215166206412e-01,3.517802944548463762e-01,4.061446291599853375e-01,2.099546305215199693e-01,2.876893156417654196e-01,7.090974661635787712e-02,1.461258188244276002e-01
1.960808080808081044e+01,6.291800173249691153e-02,6.723154217097221386e-02,1.434728868231841259e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.814511622327699414e-01,1.285805746583181253e-01,8.617457437241567153e-02,1.154926228970268171e-01,0.000000000000000000e+00,3.697656348820963501e-01,2.463920986810956282e-01,4.318011173316168017e-01,3.845088634742312994e-01,4.064573998065523219e-01,1.971362198143486455e-01,2.736506272896205294e-01,3.497259838844392621e-01,1.398469373791446924e-01
2.014090909090909065e+01,5.603729404764404981e-02,9.979212825232655626e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.372026107220370494e-01,2.103432262684371834e-01,1.398681297040402782e-01,6.202118462260829135e-02,3.433144479525470638e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.694981385464003676e-01,4.310110601249012019e-01,3.202128129177812532e-01,4.309824692690623071e-01,2.099213217395104469e-01,2.789918747499806062e-01,6.314190002627957654e-02,2.457334597159287481e-01
2.067373737373737441e+01,6.377141416693522802e-02,1.088084756588946628e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.069836249873058032e-01,2.140318894227356827e-01,7.586414407772462676e-02,5.979844425896875537e-02,3.738889459291699913e-01,0.000000000000000000e+00,3.624309605513005850e-01,0.000000000000000000e+00,4.244501912391868692e-01,3.650967347691193021e-01,3.896035034524283347e-01,2.323133740969868244e-01,2.955909970610556825e-01,1.219990630698230272e-01,6.284625823883417672e-02
2.120656565656565817e+01,8.181219732914313258e-02,1.278771071591763286e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.840324379252559872e-01,2.225557475519263084e-01,7.028572123256303372e-02,5.239899468817272449e-02,5.078728927482670796e-01,0.000000000000000000e+00,3.123911598031706149e-01,0.000000000000000000e+00,4.326710125768473136e-01,3.658474842281366768e-01,4.021363861650676386e-01,3.917175213867308825e-01,2.935201469601621538e-01,1.064367202115909378e-01,0.000000000000000000e+00
